city,locality,property_type,bhk,area_sqft,bathrooms,balcony,price_inr,price_per_sqft,data_source,record_type
Pune,"Nancy hill Vive ,Baner",Apartment,2,900,3,0,8900000,9888.89,India real-estate dataset (uploaded),real_dataset
Pune,Shikrapur,House,3,2050,4,1,5000000,2439.02,India real-estate dataset (uploaded),real_dataset
Pune,Wagholi,Apartment,0,320,1,0,1550000,4843.75,India real-estate dataset (uploaded),real_dataset
Pune,Guruwar Peth,Apartment,1,424,2,0,2775000,6544.81,India real-estate dataset (uploaded),real_dataset
Pune,Wadaki,Apartment,1,600,2,1,4500000,7500.0,India real-estate dataset (uploaded),real_dataset
Pune,Junnar,House,5,15000,1,1,35000000,2333.33,India real-estate dataset (uploaded),real_dataset
Pune,"Vishal Nagar, Pimple Nilakh",Apartment,1,546,2,0,4000000,7326.01,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,Apartment,2,1020,3,1,3800000,3725.49,India real-estate dataset (uploaded),real_dataset
Pune,"Kalas Area, Kalas",House,3,1300,3,1,8100000,6230.77,India real-estate dataset (uploaded),real_dataset
Pune,"Amrutganga,Wadegaon",Apartment,2,563,2,0,7200000,12788.63,India real-estate dataset (uploaded),real_dataset
Pune,Shivane,Apartment,1,555,2,0,2500000,4504.5,India real-estate dataset (uploaded),real_dataset
Pune,Shiraswadi,Apartment,2,700,2,1,1800000,2571.43,India real-estate dataset (uploaded),real_dataset
Pune,Shiraswadi,Apartment,1,500,2,0,1500000,3000.0,India real-estate dataset (uploaded),real_dataset
Pune,Lohegaon,Apartment,3,1317,3,1,8200000,6226.27,India real-estate dataset (uploaded),real_dataset
Pune,"Shankar Kalat Nagar, Wakad",Apartment,0,700,2,0,4700000,6714.29,India real-estate dataset (uploaded),real_dataset
Pune,"sonsavar apartment,Ram Nagar, Pimple Gurav",Apartment,2,580,2,1,3300000,5689.66,India real-estate dataset (uploaded),real_dataset
Pune,Baner,Apartment,2,1100,3,0,9000000,8181.82,India real-estate dataset (uploaded),real_dataset
Pune,Wakhari,Apartment,2,1000,3,1,1600000,1600.0,India real-estate dataset (uploaded),real_dataset
Pune,Varale,Apartment,1,680,2,0,2300000,3382.35,India real-estate dataset (uploaded),real_dataset
Pune,"Vitthal Nagar, Warje",House,1,402,2,1,2700000,6716.42,India real-estate dataset (uploaded),real_dataset
Pune,Ranjangaon,Apartment,1,443,2,1,1700000,3837.47,India real-estate dataset (uploaded),real_dataset
Pune,"Indira Apartment,Tulshibagwale Colony, Parvati Darshan",Apartment,3,1021,3,1,14000000,13712.05,India real-estate dataset (uploaded),real_dataset
Pune,"Vetal Nagar, Hadapsar",Apartment,3,2200,4,1,14000000,6363.64,India real-estate dataset (uploaded),real_dataset
Pune,Pashan,Apartment,2,1300,3,1,13000000,10000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Near Shrikrishna Theater ,Budhwar Peth",Apartment,0,690,2,0,5345000,7746.38,India real-estate dataset (uploaded),real_dataset
Pune,"Sairutu height,Manter Wadi",Apartment,0,270,1,1,1000000,3703.7,India real-estate dataset (uploaded),real_dataset
Pune,Sus,House,3,1300,3,1,3800000,2923.08,India real-estate dataset (uploaded),real_dataset
Pune,"Suresh Nagar, Fursungi",Apartment,1,550,2,0,2100000,3818.18,India real-estate dataset (uploaded),real_dataset
Pune,"Suresh Nagar, Fursungi",Apartment,1,690,2,0,2000000,2898.55,India real-estate dataset (uploaded),real_dataset
Pune,"Rakshak Nagar, Kharadi",House,5,2000,6,1,18000000,9000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Lavale,",Apartment,3,1040,3,0,6000000,5769.23,India real-estate dataset (uploaded),real_dataset
Pune,"Shankar Kalat Nagar, Wakad",Apartment,0,665,2,0,4600000,6917.29,India real-estate dataset (uploaded),real_dataset
Pune,"Tanish ,Alandi",Plot,1,587,2,0,2300000,3918.23,India real-estate dataset (uploaded),real_dataset
Pune,"Mithila Nagari, Pimple Saudagar",Apartment,1,720,2,0,5800000,8055.56,India real-estate dataset (uploaded),real_dataset
Pune,"Dhayari Village, Dhayari",Apartment,2,700,2,1,3200000,4571.43,India real-estate dataset (uploaded),real_dataset
Pune,Nerhe,Apartment,3,798,2,0,3000000,3759.4,India real-estate dataset (uploaded),real_dataset
Pune,Shirgaon,Apartment,2,730,2,0,4000000,5479.45,India real-estate dataset (uploaded),real_dataset
Pune,Uruli Kanchan,Apartment,2,900,3,0,4250000,4722.22,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 1, Bhosari",Apartment,2,765,2,0,3200000,4183.01,India real-estate dataset (uploaded),real_dataset
Pune,"kalpashi,Subhash Nagar, Shukrawar Peth",Apartment,0,345,1,0,3000000,8695.65,India real-estate dataset (uploaded),real_dataset
Pune,"Subhash Nagar, Shukrawar Peth",House,3,1750,3,1,17500000,10000.0,India real-estate dataset (uploaded),real_dataset
Pune,Sus,House,2,1100,3,0,6000000,5454.55,India real-estate dataset (uploaded),real_dataset
Pune,Talegaon Dabhade,Apartment,2,951,3,0,3600000,3785.49,India real-estate dataset (uploaded),real_dataset
Pune,"Vetal Nagar, Hadapsar",House,2,650,2,0,6500000,10000.0,India real-estate dataset (uploaded),real_dataset
Pune,Wagholi,Apartment,0,280,1,0,700000,2500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Sahil Heights,Fursungi",Apartment,1,550,2,1,1500000,2727.27,India real-estate dataset (uploaded),real_dataset
Pune,"Shree Laxmi Apartment ,Mahadev Nagar, Dhayari",Apartment,2,740,2,0,3600000,4864.86,India real-estate dataset (uploaded),real_dataset
Pune,"Tranquil Park ,Shivnagar Chirke Colony, Lohegaon",Apartment,2,940,3,0,5500000,5851.06,India real-estate dataset (uploaded),real_dataset
Pune,"Amber Apartments,Baner",Apartment,2,1040,3,0,9500000,9134.62,India real-estate dataset (uploaded),real_dataset
Pune,"Amber Apartments,Baner",Apartment,2,1040,3,1,9500000,9134.62,India real-estate dataset (uploaded),real_dataset
Pune,Narhe,Apartment,2,890,3,1,4500000,5056.18,India real-estate dataset (uploaded),real_dataset
Pune,"Gaurav A Housing Society ,Indira Nagar, Dhanori",Apartment,2,850,3,1,3400000,4000.0,India real-estate dataset (uploaded),real_dataset
Pune,"dagdu patil nagar Shinde REsidenvy,Power Nagar, Thergaon",Apartment,1,487,2,0,2300000,4722.79,India real-estate dataset (uploaded),real_dataset
Pune,"Maharashtra Vidhyut Department Quarters, Fursungi",Apartment,1,600,2,1,2500000,4166.67,India real-estate dataset (uploaded),real_dataset
Pune,"Yashwant Nagar, Talegaon Dabhade",Apartment,1,593,2,0,2300000,3878.58,India real-estate dataset (uploaded),real_dataset
Pune,Baner,House,2,1050,3,0,8300000,7904.76,India real-estate dataset (uploaded),real_dataset
Pune,"Shivnagar Chirke Colony, Lohegaon",Apartment,4,2570,4,1,16500000,6420.23,India real-estate dataset (uploaded),real_dataset
Pune,"Shani Nagar, Ambegaon Budruk",House,1,700,2,1,4800000,6857.14,India real-estate dataset (uploaded),real_dataset
Pune,"mont vert vista,Uravade, Pirangut",Apartment,2,991,3,1,4800000,4843.59,India real-estate dataset (uploaded),real_dataset
Pune,"Tyni Audyogic Wasahat, Kondhwa",Apartment,0,427,2,0,2050000,4800.94,India real-estate dataset (uploaded),real_dataset
Pune,Alandi,Plot,1,600,2,0,2500000,4166.67,India real-estate dataset (uploaded),real_dataset
Pune,"Dnyanada park,Chakan",Apartment,1,900,3,1,2200000,2444.44,India real-estate dataset (uploaded),real_dataset
Pune,Baramati,Apartment,2,910,3,0,3500000,3846.15,India real-estate dataset (uploaded),real_dataset
Pune,Ambegaon Bk,Apartment,2,660,2,1,3000000,4545.45,India real-estate dataset (uploaded),real_dataset
Pune,Charholi Budruk,Apartment,1,500,2,0,1600000,3200.0,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,Apartment,1,465,2,1,1200000,2580.65,India real-estate dataset (uploaded),real_dataset
Pune,"Mahalaxmi complex mahadev nagar Dhayari ,Mahadev Nagar, Dhayari",Apartment,1,624,2,1,2400000,3846.15,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 3, Bhosari",Apartment,1,545,2,0,3000000,5504.59,India real-estate dataset (uploaded),real_dataset
Pune,Shaniwar Peth,Apartment,4,3000,4,1,22500000,7500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Hingane Home Colony, Karve Nagar",Apartment,3,1340,3,1,10000000,7462.69,India real-estate dataset (uploaded),real_dataset
Pune,"Rambagh Colony, Pimple Saudagar",Apartment,2,950,3,1,8000000,8421.05,India real-estate dataset (uploaded),real_dataset
Pune,Saswad,Apartment,2,922,3,0,3550000,3850.33,India real-estate dataset (uploaded),real_dataset
Pune,"MIDC, Moshi",Villa,2,1200,3,1,8700000,7250.0,India real-estate dataset (uploaded),real_dataset
Pune,Ambegaon,Apartment,1,525,2,0,3000000,5714.29,India real-estate dataset (uploaded),real_dataset
Pune,"manubai niwas CHS,Junnar",Apartment,1,675,2,0,3000000,4444.44,India real-estate dataset (uploaded),real_dataset
Pune,"Prabhag 36, Erandwane",House,2,675,2,0,11500000,17037.04,India real-estate dataset (uploaded),real_dataset
Pune,"Shinde heights,Fursungi",Apartment,2,860,3,0,3000000,3488.37,India real-estate dataset (uploaded),real_dataset
Pune,"Sara City,Chakan",Apartment,1,595,2,1,2200000,3697.48,India real-estate dataset (uploaded),real_dataset
Pune,"Phugewadi, Dapodi",Apartment,2,585,2,0,3200000,5470.09,India real-estate dataset (uploaded),real_dataset
Pune,"Shree Yash Apartments,Vidyanagar, Dhanori",Apartment,1,525,2,1,2500000,4761.9,India real-estate dataset (uploaded),real_dataset
Pune,"Sara City,Chakan",Apartment,1,600,2,0,2200000,3666.67,India real-estate dataset (uploaded),real_dataset
Pune,Baner,Apartment,1,610,2,1,4700000,7704.92,India real-estate dataset (uploaded),real_dataset
Pune,"Shree Yash Apartments,Vidyanagar, Dhanori",Apartment,1,525,2,0,2500000,4761.9,India real-estate dataset (uploaded),real_dataset
Pune,"Sainath Colony, Old Sangvi",Apartment,1,605,2,1,4600000,7603.31,India real-estate dataset (uploaded),real_dataset
Pune,Kashewadi,Apartment,2,800,6,0,4000000,5000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Rajgad colony Gayatri apartment ,Somdas Colony, Rahatani",Apartment,1,400,2,1,2600000,6500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Ganeshpuram Society,Trishul Housing Society, Saswad",Apartment,2,750,2,0,2300000,3066.67,India real-estate dataset (uploaded),real_dataset
Pune,Kashewadi,Apartment,1,600,2,1,3000000,5000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Katrajnagar, Katraj",Apartment,2,750,2,0,5500000,7333.33,India real-estate dataset (uploaded),real_dataset
Pune,"Jaideep Park,Sector No. 3, Bhosari",Apartment,1,618,2,1,3100000,5016.18,India real-estate dataset (uploaded),real_dataset
Pune,"Jadhav Wadi, Chikhali",Apartment,1,577,2,1,3000000,5199.31,India real-estate dataset (uploaded),real_dataset
Pune,"Ayodhyanagari ,Rajgurunagar",Apartment,2,850,3,1,1900000,2235.29,India real-estate dataset (uploaded),real_dataset
Pune,Khed Shivapur,Apartment,1,685,2,0,2300000,3357.66,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,House,1,450,2,1,1300000,2888.89,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,House,1,450,2,0,1300000,2888.89,India real-estate dataset (uploaded),real_dataset
Pune,"Grandview7 ,Shani Nagar, Ambegaon Budruk",Apartment,1,640,2,0,4000000,6250.0,India real-estate dataset (uploaded),real_dataset
Pune,"Netaji Nagar, Pimple Gurav",Apartment,2,750,2,0,3500000,4666.67,India real-estate dataset (uploaded),real_dataset
Pune,"B G S,Vetal Nagar, Hadapsar",Apartment,1,450,2,0,1400000,3111.11,India real-estate dataset (uploaded),real_dataset
Pune,"Bhupali Apartments,Tanaji Nagar, Ambegaon Pathar",Apartment,2,900,3,1,3000000,3333.33,India real-estate dataset (uploaded),real_dataset
Pune,Khadki,House,5,6500,3,1,250000000,38461.54,India real-estate dataset (uploaded),real_dataset
Pune,Ranjangaon,House,1,640,2,0,1500000,2343.75,India real-estate dataset (uploaded),real_dataset
Pune,Uruli Devachi,House,3,1500,3,1,5500000,3666.67,India real-estate dataset (uploaded),real_dataset
Pune,Shikrapur,House,1,666,2,0,1500000,2252.25,India real-estate dataset (uploaded),real_dataset
Pune,Dehu,Apartment,1,600,2,0,3100000,5166.67,India real-estate dataset (uploaded),real_dataset
Pune,Kondhwa,Apartment,1,540,2,1,1900000,3518.52,India real-estate dataset (uploaded),real_dataset
Pune,Ambegaon,Apartment,2,900,3,0,3000000,3333.33,India real-estate dataset (uploaded),real_dataset
Pune,"Life ville,Kalajewadi, Charholi Budruk",Apartment,1,500,2,1,2700000,5400.0,India real-estate dataset (uploaded),real_dataset
Pune,"Om sai building,Ram Nagar, Pimple Gurav",Apartment,2,800,3,1,3500000,4375.0,India real-estate dataset (uploaded),real_dataset
Pune,"Market Yard, Gultekdi",Apartment,2,1400,3,0,17500000,12500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Vihar,Adarsh Nagar, Kalewadi",Apartment,1,644,2,1,4300000,6677.02,India real-estate dataset (uploaded),real_dataset
Pune,Nerhe,Apartment,3,750,2,1,2700000,3600.0,India real-estate dataset (uploaded),real_dataset
Pune,Malegaon Budruk,Apartment,2,1070,3,1,7800000,7289.72,India real-estate dataset (uploaded),real_dataset
Pune,Pirangut,Apartment,1,580,2,1,2000000,3448.28,India real-estate dataset (uploaded),real_dataset
Pune,"Hinjewadi Phase 2, Hinjewadi Phase 3",Apartment,1,500,2,1,1700000,3400.0,India real-estate dataset (uploaded),real_dataset
Pune,"Sangam Nagar, Old Sangvi",Apartment,0,400,2,0,1865000,4662.5,India real-estate dataset (uploaded),real_dataset
Pune,Warje Malwadi,Apartment,1,874,3,0,5600000,6407.32,India real-estate dataset (uploaded),real_dataset
Pune,"Gurudwara Colony, Nigdi",Apartment,1,700,2,0,4000000,5714.29,India real-estate dataset (uploaded),real_dataset
Pune,Yerawada,House,1,950,3,1,4000000,4210.53,India real-estate dataset (uploaded),real_dataset
Pune,Talegaon Dabhade,Apartment,2,810,3,0,2900000,3580.25,India real-estate dataset (uploaded),real_dataset
Pune,"Playtor Rajgurunagar,Chakan",Apartment,5,410,2,1,1800000,4390.24,India real-estate dataset (uploaded),real_dataset
Pune,"Playtor Rajgurunagar,Chakan",Apartment,5,410,2,0,1800000,4390.24,India real-estate dataset (uploaded),real_dataset
Pune,Ambegaon Budruk,Apartment,2,900,3,1,3000000,3333.33,India real-estate dataset (uploaded),real_dataset
Pune,"Neture blessing society ,Gorhe Bk.",Apartment,2,980,3,0,3500000,3571.43,India real-estate dataset (uploaded),real_dataset
Pune,"Shiv Aapartment,Hindustan Antibiotics Colony, Pimpri",Apartment,1,510,2,1,2400000,4705.88,India real-estate dataset (uploaded),real_dataset
Pune,"sonigari vihar,Nandadeep Colony, Kalewadi",Apartment,1,670,2,0,4500000,6716.42,India real-estate dataset (uploaded),real_dataset
Pune,Charholi Budruk,Apartment,1,628,2,0,3300000,5254.78,India real-estate dataset (uploaded),real_dataset
Pune,"rudra villa ,Bhilarewadi",Apartment,1,450,2,0,1600000,3555.56,India real-estate dataset (uploaded),real_dataset
Pune,Marunji,Apartment,1,610,2,1,3900000,6393.44,India real-estate dataset (uploaded),real_dataset
Pune,"Krushnavihar,Tanaji Nagar, Ambegaon Pathar",Apartment,1,530,2,0,2500000,4716.98,India real-estate dataset (uploaded),real_dataset
Pune,"Unnatinagar, Hadapsar",House,0,500,2,1,1700000,3400.0,India real-estate dataset (uploaded),real_dataset
Pune,Marunji,Apartment,1,550,2,0,3000000,5454.55,India real-estate dataset (uploaded),real_dataset
Pune,"District Center, Spine Road",Apartment,2,945,3,0,9500000,10052.91,India real-estate dataset (uploaded),real_dataset
Pune,"Subhash Nagar, Shukrawar Peth",Apartment,2,720,2,1,5500000,7638.89,India real-estate dataset (uploaded),real_dataset
Pune,"Vishnu Vihar,Raghav Nagar, Ambegaon Pathar",Apartment,2,1500,3,0,3500000,2333.33,India real-estate dataset (uploaded),real_dataset
Pune,Wagholi,House,2,425,2,1,2500000,5882.35,India real-estate dataset (uploaded),real_dataset
Pune,"Tanaji Nagar, Ambegaon Pathar",Apartment,1,591,2,0,2800000,4737.73,India real-estate dataset (uploaded),real_dataset
Pune,"Hindustan Antibiotics Colony, Pimpri",Apartment,2,838,3,0,4200000,5011.93,India real-estate dataset (uploaded),real_dataset
Pune,"Ramya Nagari, Bibwewadi",House,0,300,1,1,1400000,4666.67,India real-estate dataset (uploaded),real_dataset
Pune,"Swaraj Nagari, Talegaon Dabhade",Apartment,1,600,2,0,2700000,4500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Chandrabhaga Nagar, Dhankawadi",House,7,2600,4,1,13500000,5192.31,India real-estate dataset (uploaded),real_dataset
Pune,Talegaon Dabhade,Apartment,1,560,2,0,2100000,3750.0,India real-estate dataset (uploaded),real_dataset
Pune,"Ganga Nagar, Akurdi",Apartment,1,420,2,0,2100000,5000.0,India real-estate dataset (uploaded),real_dataset
Pune,Kondhwa,Apartment,0,400,2,1,1900000,4750.0,India real-estate dataset (uploaded),real_dataset
Pune,Alandi,Plot,1,620,2,1,2700000,4354.84,India real-estate dataset (uploaded),real_dataset
Pune,"Dattawadi, Akurdi",Apartment,1,420,2,0,2200000,5238.1,India real-estate dataset (uploaded),real_dataset
Pune,Alandi,Plot,2,750,2,0,2800000,3733.33,India real-estate dataset (uploaded),real_dataset
Pune,"Chaitanya Nagari, Warje",Apartment,0,300,1,1,1500000,5000.0,India real-estate dataset (uploaded),real_dataset
Pune,Dighi,Apartment,1,613,2,0,3600000,5872.76,India real-estate dataset (uploaded),real_dataset
Pune,"Yashwant Nagar, Talegaon Dabhade",House,1,440,2,1,2800000,6363.64,India real-estate dataset (uploaded),real_dataset
Pune,Parvati Darshan,Apartment,0,350,1,0,2500000,7142.86,India real-estate dataset (uploaded),real_dataset
Pune,"Aashiyana Heights,Yewalewadi",Apartment,1,450,2,1,1300000,2888.89,India real-estate dataset (uploaded),real_dataset
Pune,"Katrajnagar, Katraj",House,1,500,2,1,1600000,3200.0,India real-estate dataset (uploaded),real_dataset
Pune,"SRPF, Wanowrie",House,5,4020,5,1,39000000,9701.49,India real-estate dataset (uploaded),real_dataset
Pune,"Sphurti Vihar,Tanaji Nagar, Ambegaon Pathar",Apartment,2,672,2,1,2900000,4315.48,India real-estate dataset (uploaded),real_dataset
Pune,"Harikrupa building,Guruwar Peth",Apartment,1,850,3,1,4000000,4705.88,India real-estate dataset (uploaded),real_dataset
Pune,"Jadhav Nagar, Mundhwa",Apartment,1,600,2,1,2500000,4166.67,India real-estate dataset (uploaded),real_dataset
Pune,Pirangut,Apartment,1,689,2,1,3350000,4862.12,India real-estate dataset (uploaded),real_dataset
Pune,Warje Malwadi,House,6,1050,3,1,13500000,12857.14,India real-estate dataset (uploaded),real_dataset
Pune,"Mohan Nagar, Dhankawadi",Apartment,1,525,2,0,1600000,3047.62,India real-estate dataset (uploaded),real_dataset
Pune,"Mahadev Nagar, Dhayari",Apartment,1,635,2,0,2750000,4330.71,India real-estate dataset (uploaded),real_dataset
Pune,"Perugate, Sadashiv Peth",Apartment,0,300,1,1,2000000,6666.67,India real-estate dataset (uploaded),real_dataset
Pune,"Sahyog Nagar, Chikhali",House,4,1000,3,1,8500000,8500.0,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 3, Bhosari",Apartment,1,575,2,0,3500000,6086.96,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 3, Bhosari",Apartment,1,565,2,1,4000000,7079.65,India real-estate dataset (uploaded),real_dataset
Pune,Fursungi,House,5,700,2,0,4000000,5714.29,India real-estate dataset (uploaded),real_dataset
Pune,Yewalewadi,House,0,208,1,0,2000000,9615.38,India real-estate dataset (uploaded),real_dataset
Pune,"HYC R,Dhanori",Apartment,2,1016,3,0,6300000,6200.79,India real-estate dataset (uploaded),real_dataset
Pune,Charholi Kurd,Apartment,1,545,2,1,2000000,3669.72,India real-estate dataset (uploaded),real_dataset
Pune,Marunji,Apartment,2,1230,3,1,6000000,4878.05,India real-estate dataset (uploaded),real_dataset
Pune,Kanhe,House,2,1460,3,1,3500000,2397.26,India real-estate dataset (uploaded),real_dataset
Pune,"Sindhi Colony, Aundh",House,5,3229,2,1,50000000,15484.67,India real-estate dataset (uploaded),real_dataset
Pune,Kanhe,Villa,2,1460,3,0,3500000,2397.26,India real-estate dataset (uploaded),real_dataset
Pune,"Vivek Nagar, Dhankawadi",Apartment,1,550,2,1,3000000,5454.55,India real-estate dataset (uploaded),real_dataset
Pune,"Swaraj Nagari, Talegaon Dabhade",Apartment,3,1290,3,0,6000000,4651.16,India real-estate dataset (uploaded),real_dataset
Pune,"Rakshak Nagar, Kharadi",House,10,1250,3,1,22000000,17600.0,India real-estate dataset (uploaded),real_dataset
Pune,"Sadashiv building,Bibwewadi",Apartment,0,400,2,1,2000000,5000.0,India real-estate dataset (uploaded),real_dataset
Pune,Talegaon Dabhade,Apartment,2,775,2,0,2500000,3225.81,India real-estate dataset (uploaded),real_dataset
Pune,"Nyati County, Mohammed Wadi",Apartment,0,738,2,1,4500000,6097.56,India real-estate dataset (uploaded),real_dataset
Pune,Jambhul,Apartment,2,639,2,1,2100000,3286.38,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 3, Bhosari",Apartment,1,545,2,1,3000000,5504.59,India real-estate dataset (uploaded),real_dataset
Pune,"Vetal Nagar, Hadapsar",House,1,840,3,0,2880000,3428.57,India real-estate dataset (uploaded),real_dataset
Pune,"NET VIEW ,Katrajnagar, Katraj",Apartment,2,630,2,0,3200000,5079.37,India real-estate dataset (uploaded),real_dataset
Pune,"Nandadeep Colony, Kalewadi",Apartment,1,600,2,1,3500000,5833.33,India real-estate dataset (uploaded),real_dataset
Pune,Varale,Apartment,1,603,2,0,2500000,4145.94,India real-estate dataset (uploaded),real_dataset
Pune,"Shree Krishna Nagar, Wadarvadi",Apartment,1,460,2,1,1400000,3043.48,India real-estate dataset (uploaded),real_dataset
Pune,"Bhairavnath Nagar, Kirkatwadi",Apartment,2,1080,3,0,4200000,3888.89,India real-estate dataset (uploaded),real_dataset
Pune,"Yashwant Nagar, Talegaon Dabhade",Apartment,4,1750,3,1,6300000,3600.0,India real-estate dataset (uploaded),real_dataset
Pune,"DHARMATMA Apartments ,Nandadeep Colony, Kalewadi",Apartment,1,900,3,0,2200000,2444.44,India real-estate dataset (uploaded),real_dataset
Pune,"E Building,Pimpri",Apartment,1,547,2,1,4000000,7312.61,India real-estate dataset (uploaded),real_dataset
Pune,"Shani Nagar, Ambegaon Budruk",House,6,1125,3,1,5500000,4888.89,India real-estate dataset (uploaded),real_dataset
Pune,"Laxmi park 2,Kondhawe-Dhawade",Apartment,1,560,2,0,2500000,4464.29,India real-estate dataset (uploaded),real_dataset
Pune,"Aishwarya Aangan,Chakan",Apartment,2,865,3,0,3200000,3699.42,India real-estate dataset (uploaded),real_dataset
Pune,Pirangut,Apartment,3,1260,3,0,7000000,5555.56,India real-estate dataset (uploaded),real_dataset
Pune,Daund,House,2,668,2,0,2600000,3892.22,India real-estate dataset (uploaded),real_dataset
Pune,"Narveer Tanaji Wadi, Shivaji Nagar",Apartment,1,500,2,0,9500000,19000.0,India real-estate dataset (uploaded),real_dataset
Pune,Koregaon Park,House,5,1100,3,0,11000000,10000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Hindustan Antibiotics Colony, Pimpri",House,4,1100,3,1,9000000,8181.82,India real-estate dataset (uploaded),real_dataset
Pune,"Pawana Nagar, Rahatani",House,4,2500,4,1,31500000,12600.0,India real-estate dataset (uploaded),real_dataset
Pune,Gorhe Bk.,Apartment,2,750,2,0,3500000,4666.67,India real-estate dataset (uploaded),real_dataset
Pune,"Pawana Nagar, Rahatani",House,4,3200,5,1,41500000,12968.75,India real-estate dataset (uploaded),real_dataset
Pune,"Vitthal Vihar Brahman Ali Saswad,Sopan Nagar, Saswad",Apartment,1,645,2,1,2200000,3410.85,India real-estate dataset (uploaded),real_dataset
Pune,"Chandrangan,Tanaji Nagar, Ambegaon Pathar",Apartment,1,500,2,1,1600000,3200.0,India real-estate dataset (uploaded),real_dataset
Pune,"Dropada,Kondhawe-Dhawade",Apartment,1,639,2,0,2950000,4616.59,India real-estate dataset (uploaded),real_dataset
Pune,"Dhyarkar Wadi, Alandi",Plot,0,479,2,1,2000000,4175.37,India real-estate dataset (uploaded),real_dataset
Pune,"Jadhav Nagar, Vadgaon Budruk",Apartment,0,230,1,0,1750000,7608.7,India real-estate dataset (uploaded),real_dataset
Pune,"Hindustan Antibiotics Colony, Pimpri",House,5,2000,3,1,10500000,5250.0,India real-estate dataset (uploaded),real_dataset
Pune,Nerhe,House,2,980,3,0,7500000,7653.06,India real-estate dataset (uploaded),real_dataset
Pune,"Dropada ,Kondhawe-Dhawade",Apartment,2,639,2,1,3000000,4694.84,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,Apartment,0,615,2,1,2000000,3252.03,India real-estate dataset (uploaded),real_dataset
Pune,Chakan,Apartment,0,448,2,1,1500000,3348.21,India real-estate dataset (uploaded),real_dataset
Pune,Saswad,Apartment,1,635,2,0,2500000,3937.01,India real-estate dataset (uploaded),real_dataset
Pune,"Aapla Ghar Ranjangaon,Ranjangaon",Apartment,1,434,2,0,1500000,3456.22,India real-estate dataset (uploaded),real_dataset
Pune,"galaxy avenue,Hindustan Antibiotics Colony, Pimpri",Apartment,2,1012,3,1,5000000,4940.71,India real-estate dataset (uploaded),real_dataset
Pune,"Benkar Nagar, Dhayari",Apartment,0,330,1,1,1500000,4545.45,India real-estate dataset (uploaded),real_dataset
Pune,"Shastri Nagar, Kasarwadi",Apartment,1,703,2,0,5000000,7112.38,India real-estate dataset (uploaded),real_dataset
Pune,"Sara City,Chakan",Apartment,2,800,5,0,2500000,3125.0,India real-estate dataset (uploaded),real_dataset
Pune,Mountbatan Camp,Apartment,0,495,2,1,1800000,3636.36,India real-estate dataset (uploaded),real_dataset
Pune,"Gurudev datt heights,Uruli Devachi",Apartment,1,500,2,0,1500000,3000.0,India real-estate dataset (uploaded),real_dataset
Pune,"Vighnaharta hights,Kolhewadi",Apartment,1,500,2,1,2000000,4000.0,India real-estate dataset (uploaded),real_dataset
Pune,Khadakwasla,House,3,2750,4,1,12500000,4545.45,India real-estate dataset (uploaded),real_dataset
Pune,Jambhul,Apartment,3,978,3,0,4500000,4601.23,India real-estate dataset (uploaded),real_dataset
Pune,Charholi Kurd,Apartment,1,500,2,1,2200000,4400.0,India real-estate dataset (uploaded),real_dataset
Pune,"Sai Shakti,Vighnaharta Nagar, Katraj",Apartment,0,365,1,1,1330000,3643.84,India real-estate dataset (uploaded),real_dataset
Pune,"Aapla Ghar,Ranjangaon",Apartment,1,434,2,0,1400000,3225.81,India real-estate dataset (uploaded),real_dataset
Pune,Uruli Kanchan,Apartment,2,965,3,0,3500000,3626.94,India real-estate dataset (uploaded),real_dataset
Pune,"Hindustan Antibiotics Colony, Pimpri",House,8,550,2,0,9000000,16363.64,India real-estate dataset (uploaded),real_dataset
Pune,"Trishul Housing Society, Saswad",Apartment,2,1080,3,0,4000000,3703.7,India real-estate dataset (uploaded),real_dataset
Pune,"Narveer Tanaji Wadi, Shivaji Nagar",Apartment,1,510,2,1,9500000,18627.45,India real-estate dataset (uploaded),real_dataset
Pune,"Upper Indira Nagar, Bibwewadi",House,0,275,1,0,1800000,6545.45,India real-estate dataset (uploaded),real_dataset
Pune,"Sector No. 3, Bhosari",Apartment,0,450,2,1,1800000,4000.0,India real-estate dataset (uploaded),real_dataset
